city,confirmedCount,curedCount,deadCount,province,suspectedCount,updateTime
宜春,6,0,0,江西省,0.0,2020-01-27
九江,4,0,0,江西省,0.0,2020-01-27
吉安,3,0,0,江西省,0.0,2020-01-27
新余,3,0,0,江西省,0.0,2020-01-27
萍乡,2,0,0,江西省,0.0,2020-01-27
景德镇,2,0,0,江西省,0.0,2020-01-27
江西省,36,0,0,江西省,0.0,2020-01-26
赣州,7,0,0,江西省,0.0,2020-01-26
抚州,6,0,0,江西省,0.0,2020-01-26
上饶,6,0,0,江西省,0.0,2020-01-26
宜春,5,0,0,江西省,0.0,2020-01-26
南昌,4,0,0,江西省,0.0,2020-01-26
萍乡,2,0,0,江西省,0.0,2020-01-26
九江,2,0,0,江西省,0.0,2020-01-26
吉安,2,0,0,江西省,0.0,2020-01-26
新余,1,0,0,江西省,0.0,2020-01-26
景德镇,1,0,0,江西省,0.0,2020-01-26
江西省,18,0,0,江西省,0.0,2020-01-25
抚州,4,0,0,江西省,0.0,2020-01-25
南昌,3,0,0,江西省,0.0,2020-01-25
九江,2,0,0,江西省,0.0,2020-01-25
赣州,2,0,0,江西省,0.0,2020-01-25
上饶,2,0,0,江西省,0.0,2020-01-25
萍乡,1,0,0,江西省,0.0,2020-01-25
新余,1,0,0,江西省,0.0,2020-01-25
吉安,1,0,0,江西省,0.0,2020-01-25
景德镇,1,0,0,江西省,0.0,2020-01-25
宜春,1,0,0,江西省,0.0,2020-01-25
江西省,7,0,0,江西省,0.0,2020-01-24
南昌,2,0,0,江西省,0.0,2020-01-24
抚州,1,0,0,江西省,0.0,2020-01-24
萍乡,1,0,0,江西省,0.0,2020-01-24
九江,1,0,0,江西省,0.0,2020-01-24
新余,1,0,0,江西省,0.0,2020-01-24
吉安,1,0,0,江西省,0.0,2020-01-24
江西省,3,0,0,江西省,0.0,2020-01-23
江西省,2,0,0,江西省,0.0,2020-01-22
河北省,218,41,2,河北省,0.0,2020-02-10
沧州,28,10,1,河北省,0.0,2020-02-10
唐山,28,2,0,河北省,0.0,2020-02-10
邯郸,27,3,0,河北省,0.0,2020-02-10
保定,26,9,0,河北省,0.0,2020-02-10
石家庄,25,3,0,河北省,0.0,2020-02-10
廊坊,24,5,0,河北省,0.0,2020-02-10
邢台,21,4,1,河北省,0.0,2020-02-10
张家口,17,2,0,河北省,0.0,2020-02-10
衡水,8,2,0,河北省,0.0,2020-02-10
承德,7,1,0,河北省,0.0,2020-02-10
秦皇岛,7,0,0,河北省,0.0,2020-02-10
河北省,206,34,2,河北省,0.0,2020-02-09
沧州,28,8,1,河北省,0.0,2020-02-09
邯郸,27,2,0,河北省,0.0,2020-02-09
唐山,27,2,0,河北省,0.0,2020-02-09
石家庄,24,3,0,河北省,0.0,2020-02-09
廊坊,22,4,0,河北省,0.0,2020-02-09
保定,21,8,0,河北省,0.0,2020-02-09
邢台,21,4,1,河北省,0.0,2020-02-09
张家口,14,2,0,河北省,0.0,2020-02-09
衡水,8,0,0,河北省,0.0,2020-02-09
承德,7,1,0,河北省,0.0,2020-02-09
秦皇岛,7,0,0,河北省,0.0,2020-02-09
河北省,195,30,1,河北省,0.0,2020-02-08
沧州,28,6,1,河北省,0.0,2020-02-08
邯郸,26,2,0,河北省,0.0,2020-02-08
石家庄,24,3,0,河北省,0.0,2020-02-08
唐山,23,2,0,河北省,0.0,2020-02-08
邢台,21,4,0,河北省,0.0,2020-02-08
廊坊,20,4,0,河北省,0.0,2020-02-08
保定,18,8,0,河北省,0.0,2020-02-08
张家口,14,1,0,河北省,0.0,2020-02-08
承德,7,0,0,河北省,0.0,2020-02-08
衡水,7,0,0,河北省,0.0,2020-02-08
秦皇岛,7,0,0,河北省,0.0,2020-02-08
河北省,172,22,1,河北省,0.0,2020-02-07
石家庄,24,3,0,河北省,0.0,2020-02-07
沧州,23,4,1,河北省,0.0,2020-02-07
邯郸,22,2,0,河北省,0.0,2020-02-07
邢台,20,2,0,河北省,0.0,2020-02-07
唐山,19,2,0,河北省,0.0,2020-02-07
保定,18,4,0,河北省,0.0,2020-02-07
廊坊,15,4,0,河北省,0.0,2020-02-07
张家口,13,1,0,河北省,0.0,2020-02-07
衡水,7,0,0,河北省,0.0,2020-02-07
承德,6,0,0,河北省,0.0,2020-02-07
秦皇岛,5,0,0,河北省,0.0,2020-02-07
河北省,157,13,1,河北省,0.0,2020-02-06
石家庄,24,3,0,河北省,0.0,2020-02-06
沧州,21,2,1,河北省,0.0,2020-02-06
邢台,19,0,0,河北省,0.0,2020-02-06
邯郸,18,2,0,河北省,0.0,2020-02-06
保定,17,4,0,河北省,0.0,2020-02-06
唐山,17,0,0,河北省,0.0,2020-02-06
廊坊,14,1,0,河北省,0.0,2020-02-06
张家口,12,1,0,河北省,0.0,2020-02-06
衡水,7,0,0,河北省,0.0,2020-02-06
承德,5,0,0,河北省,0.0,2020-02-06
秦皇岛,3,0,0,河北省,0.0,2020-02-06
河北省,135,6,1,河北省,0.0,2020-02-05
石家庄,21,1,0,河北省,0.0,2020-02-05
沧州,20,0,1,河北省,0.0,2020-02-05
保定,17,4,0,河北省,0.0,2020-02-05
邢台,16,0,0,河北省,0.0,2020-02-05
邯郸,14,0,0,河北省,0.0,2020-02-05
廊坊,13,1,0,河北省,0.0,2020-02-05
唐山,12,0,0,河北省,0.0,2020-02-05
张家口,10,0,0,河北省,0.0,2020-02-05
衡水,5,0,0,河北省,0.0,2020-02-05
承德,4,0,0,河北省,0.0,2020-02-05
秦皇岛,3,0,0,河北省,0.0,2020-02-05
河北省,126,4,1,河北省,0.0,2020-02-04
石家庄,21,1,0,河北省,0.0,2020-02-04
沧州,20,0,1,河北省,0.0,2020-02-04
邢台,16,0,0,河北省,0.0,2020-02-04
邯郸,14,0,0,河北省,0.0,2020-02-04
保定,13,2,0,河北省,0.0,2020-02-04
廊坊,12,1,0,河北省,0.0,2020-02-04
唐山,11,0,0,河北省,0.0,2020-02-04
张家口,9,0,0,河北省,0.0,2020-02-04
衡水,5,0,0,河北省,0.0,2020-02-04
承德,3,0,0,河北省,0.0,2020-02-04
秦皇岛,2,0,0,河北省,0.0,2020-02-04
河北省,113,3,1,河北省,0.0,2020-02-03
沧州,19,0,1,河北省,0.0,2020-02-03
石家庄,16,0,0,河北省,0.0,2020-02-03
邢台,14,0,0,河北省,0.0,2020-02-03
保定,13,2,0,河北省,0.0,2020-02-03
廊坊,12,1,0,河北省,0.0,2020-02-03
邯郸,11,0,0,河北省,0.0,2020-02-03
唐山,11,0,0,河北省,0.0,2020-02-03
张家口,9,0,0,河北省,0.0,2020-02-03
衡水,4,0,0,河北省,0.0,2020-02-03
承德,2,0,0,河北省,0.0,2020-02-03
秦皇岛,2,0,0,河北省,0.0,2020-02-03
河北省,104,3,1,河北省,1.0,2020-02-02
沧州,19,0,1,河北省,1.0,2020-02-02
石家庄,13,0,0,河北省,0.0,2020-02-02
保定,13,2,0,河北省,0.0,2020-02-02
廊坊,11,1,0,河北省,0.0,2020-02-02
邯郸,11,0,0,河北省,0.0,2020-02-02
唐山,11,0,0,河北省,0.0,2020-02-02
邢台,10,0,0,河北省,0.0,2020-02-02
张家口,9,0,0,河北省,0.0,2020-02-02
衡水,4,0,0,河北省,0.0,2020-02-02
承德,2,0,0,河北省,0.0,2020-02-02
秦皇岛,1,0,0,河北省,0.0,2020-02-02
河北省,96,0,1,河北省,0.0,2020-02-01
沧州,19,0,1,河北省,0.0,2020-02-01
石家庄,12,0,0,河北省,0.0,2020-02-01
保定,11,0,0,河北省,0.0,2020-02-01
廊坊,11,0,0,河北省,0.0,2020-02-01
邯郸,10,0,0,河北省,0.0,2020-02-01
邢台,10,0,0,河北省,0.0,2020-02-01
唐山,8,0,0,河北省,0.0,2020-02-01
张家口,8,0,0,河北省,0.0,2020-02-01
衡水,4,0,0,河北省,0.0,2020-02-01
承德,2,0,0,河北省,0.0,2020-02-01
秦皇岛,1,0,0,河北省,0.0,2020-02-01
河北省,82,0,1,河北省,0.0,2020-01-31
沧州,18,0,1,河北省,0.0,2020-01-31
石家庄,11,0,0,河北省,0.0,2020-01-31
保定,11,0,0,河北省,0.0,2020-01-31
廊坊,9,0,0,河北省,0.0,2020-01-31
邯郸,7,0,0,河北省,0.0,2020-01-31
邢台,7,0,0,河北省,0.0,2020-01-31
唐山,7,0,0,河北省,0.0,2020-01-31
张家口,6,0,0,河北省,0.0,2020-01-31
衡水,4,0,0,河北省,0.0,2020-01-31
承德,2,0,0,河北省,0.0,2020-01-31
河北省,65,0,1,河北省,0.0,2020-01-30
沧州,12,0,1,河北省,0.0,2020-01-30
石家庄,11,0,0,河北省,0.0,2020-01-30
廊坊,9,0,0,河北省,0.0,2020-01-30
保定,7,0,0,河北省,0.0,2020-01-30
邯郸,6,0,0,河北省,0.0,2020-01-30
张家口,6,0,0,河北省,0.0,2020-01-30
邢台,5,0,0,河北省,0.0,2020-01-30
衡水,4,0,0,河北省,0.0,2020-01-30
唐山,3,0,0,河北省,0.0,2020-01-30
承德,2,0,0,河北省,0.0,2020-01-30
河北省,48,0,1,河北省,0.0,2020-01-29
石家庄,10,0,0,河北省,0.0,2020-01-29
廊坊,9,0,0,河北省,0.0,2020-01-29
沧州,8,0,1,河北省,0.0,2020-01-29
保定,6,0,0,河北省,0.0,2020-01-29
邯郸,4,0,0,河北省,0.0,2020-01-29
邢台,3,0,0,河北省,0.0,2020-01-29
衡水,3,0,0,河北省,0.0,2020-01-29
唐山,3,0,0,河北省,0.0,2020-01-29
承德,1,0,0,河北省,0.0,2020-01-29
张家口,1,0,0,河北省,0.0,2020-01-29
河北省,33,0,1,河北省,0.0,2020-01-28
石家庄,9,0,0,河北省,0.0,2020-01-28
廊坊,6,0,0,河北省,0.0,2020-01-28
沧州,5,0,1,河北省,0.0,2020-01-28
邯郸,4,0,0,河北省,0.0,2020-01-28
保定,3,0,0,河北省,0.0,2020-01-28
邢台,2,0,0,河北省,0.0,2020-01-28
衡水,2,0,0,河北省,0.0,2020-01-28
承德,1,0,0,河北省,0.0,2020-01-28
唐山,1,0,0,河北省,0.0,2020-01-28
河北省,18,0,1,河北省,0.0,2020-01-27
石家庄,7,0,0,河北省,0.0,2020-01-27
保定,3,0,0,河北省,0.0,2020-01-27
沧州,2,0,1,河北省,0.0,2020-01-27
邯郸市,2,0,0,河北省,0.0,2020-01-27
廊坊,2,0,0,河北省,0.0,2020-01-27
承德,1,0,0,河北省,0.0,2020-01-27
邢台,1,0,0,河北省,0.0,2020-01-27
河北省,13,0,1,河北省,0.0,2020-01-26
石家庄,5,0,0,河北省,0.0,2020-01-26
保定,3,0,0,河北省,0.0,2020-01-26
沧州,2,0,1,河北省,0.0,2020-01-26
邯郸市,2,0,0,河北省,0.0,2020-01-26
承德,1,0,0,河北省,0.0,2020-01-26
河北省,8,0,1,河北省,0.0,2020-01-25
石家庄,4,0,0,河北省,0.0,2020-01-25
沧州,2,0,1,河北省,0.0,2020-01-25
保定,1,0,0,河北省,0.0,2020-01-25
承德,1,0,0,河北省,0.0,2020-01-25
河北省,2,0,1,河北省,0.0,2020-01-24
石家庄,1,0,0,河北省,0.0,2020-01-24
沧州,1,0,1,河北省,0.0,2020-01-24
河北省,1,0,0,河北省,0.0,2020-01-22
河南省,1073,187,6,河南省,0.0,2020-02-10
信阳,220,28,0,河南省,0.0,2020-02-10
南阳,134,28,2,河南省,0.0,2020-02-10
郑州,130,36,0,河南省,0.0,2020-02-10
驻马店,123,25,0,河南省,0.0,2020-02-10
商丘,83,9,0,河南省,0.0,2020-02-10
周口,65,13,0,河南省,0.0,2020-02-10
平顶山,52,12,1,河南省,0.0,2020-02-10
新乡,46,7,1,河南省,0.0,2020-02-10
安阳,45,10,0,河南省,0.0,2020-02-10
许昌,31,2,0,河南省,0.0,2020-02-10
漯河,30,6,0,河南省,0.0,2020-02-10
洛阳,27,2,0,河南省,0.0,2020-02-10
焦作,25,1,1,河南省,0.0,2020-02-10
开封,24,1,0,河南省,0.0,2020-02-10
鹤壁,17,3,0,河南省,0.0,2020-02-10
濮阳,10,0,0,河南省,0.0,2020-02-10
三门峡,7,3,0,河南省,0.0,2020-02-10
济源,4,0,0,河南省,0.0,2020-02-10
待明确地区,0,1,1,河南省,0.0,2020-02-10
河南省,1033,153,6,河南省,0.0,2020-02-09
信阳,205,28,0,河南省,0.0,2020-02-09
南阳,133,23,2,河南省,0.0,2020-02-09
郑州,126,33,0,河南省,0.0,2020-02-09
驻马店,116,14,0,河南省,0.0,2020-02-09
商丘,82,9,0,河南省,0.0,2020-02-09
周口,62,11,0,河南省,0.0,2020-02-09
平顶山,50,12,1,河南省,0.0,2020-02-09
新乡,44,6,0,河南省,0.0,2020-02-09
安阳,44,3,0,河南省,0.0,2020-02-09
许昌,31,2,0,河南省,0.0,2020-02-09
漯河,30,5,0,河南省,0.0,2020-02-09
洛阳,25,2,0,河南省,0.0,2020-02-09
开封,24,1,0,河南省,0.0,2020-02-09
焦作,24,1,1,河南省,0.0,2020-02-09
鹤壁,17,0,0,河南省,0.0,2020-02-09
濮阳,9,0,0,河南省,0.0,2020-02-09
三门峡,7,3,0,河南省,0.0,2020-02-09
济源,4,0,0,河南省,0.0,2020-02-09
待明确地区,0,0,2,河南省,0.0,2020-02-09
河南省,981,116,4,河南省,0.0,2020-02-08
信阳,192,24,0,河南省,0.0,2020-02-08
南阳,128,16,2,河南省,0.0,2020-02-08
郑州,120,28,0,河南省,0.0,2020-02-08
驻马店,113,5,0,河南省,0.0,2020-02-08
商丘,76,5,0,河南省,0.0,2020-02-08
周口,62,10,0,河南省,0.0,2020-02-08
平顶山,48,6,1,河南省,0.0,2020-02-08
新乡,43,5,0,河南省,0.0,2020-02-08
安阳,43,3,0,河南省,0.0,2020-02-08
许昌,30,2,0,河南省,0.0,2020-02-08
漯河,29,4,0,河南省,0.0,2020-02-08
洛阳,25,2,0,河南省,0.0,2020-02-08
开封,21,1,0,河南省,0.0,2020-02-08
焦作,20,1,0,河南省,0.0,2020-02-08
鹤壁,13,0,0,河南省,0.0,2020-02-08
三门峡,7,3,0,河南省,0.0,2020-02-08
濮阳,7,0,0,河南省,0.0,2020-02-08
济源,4,0,0,河南省,0.0,2020-02-08
待明确地区,0,1,1,河南省,0.0,2020-02-08
未明确地区,0,6,2,河南省,0.0,2020-02-08
未知地区,0,6,2,河南省,0.0,2020-02-08
河南省,914,86,3,河南省,0.0,2020-02-07
信阳,176,15,0,河南省,0.0,2020-02-07
南阳,118,6,2,河南省,0.0,2020-02-07
郑州,112,25,0,河南省,0.0,2020-02-07
驻马店,106,4,0,河南省,0.0,2020-02-07
商丘,72,5,0,河南省,0.0,2020-02-07
周口,60,10,0,河南省,0.0,2020-02-07
平顶山,46,1,0,河南省,0.0,2020-02-07
新乡,41,4,0,河南省,0.0,2020-02-07
安阳,40,2,0,河南省,0.0,2020-02-07
许昌,28,0,0,河南省,0.0,2020-02-07
漯河,26,4,0,河南省,0.0,2020-02-07
洛阳,24,2,0,河南省,0.0,2020-02-07
开封,20,1,0,河南省,0.0,2020-02-07
焦作,18,1,0,河南省,0.0,2020-02-07
鹤壁,11,0,0,河南省,0.0,2020-02-07
三门峡,7,2,0,河南省,0.0,2020-02-07
濮阳,5,0,0,河南省,0.0,2020-02-07
济源,4,0,0,河南省,0.0,2020-02-07
待明确地区,0,4,1,河南省,0.0,2020-02-07
未知地区,0,27,1,河南省,0.0,2020-02-07
河南省,851,56,2,河南省,0.0,2020-02-06
信阳,164,9,0,河南省,0.0,2020-02-06
南阳,111,3,2,河南省,0.0,2020-02-06
郑州,102,13,0,河南省,0.0,2020-02-06
驻马店,98,2,0,河南省,0.0,2020-02-06
商丘,65,4,0,河南省,0.0,2020-02-06
周口,59,1,0,河南省,0.0,2020-02-06
平顶山,41,0,0,河南省,0.0,2020-02-06
新乡,41,2,0,河南省,0.0,2020-02-06
安阳,37,1,0,河南省,0.0,2020-02-06
漯河,26,1,0,河南省,0.0,2020-02-06
许昌,26,0,0,河南省,0.0,2020-02-06
洛阳,21,1,0,河南省,0.0,2020-02-06
开封,18,1,0,河南省,0.0,2020-02-06
焦作,17,1,0,河南省,0.0,2020-02-06
鹤壁,10,0,0,河南省,0.0,2020-02-06
三门峡,7,2,0,河南省,0.0,2020-02-06
濮阳,5,0,0,河南省,0.0,2020-02-06
济源,3,0,0,河南省,0.0,2020-02-06
待明确地区,0,15,0,河南省,0.0,2020-02-06
未知地区,0,20,0,河南省,0.0,2020-02-06
河南省,764,47,2,河南省,0.0,2020-02-05
信阳,138,6,0,河南省,0.0,2020-02-05
南阳,107,2,2,河南省,2.0,2020-02-05
郑州,92,13,0,河南省,0.0,2020-02-05
驻马店,82,2,0,河南省,0.0,2020-02-05
商丘,61,3,0,河南省,0.0,2020-02-05
周口,56,1,0,河南省,0.0,2020-02-05
新乡,39,2,0,河南省,0.0,2020-02-05
安阳,35,1,0,河南省,0.0,2020-02-05
平顶山,34,0,0,河南省,0.0,2020-02-05
漯河,24,1,0,河南省,0.0,2020-02-05
许昌,24,0,0,河南省,0.0,2020-02-05
洛阳,17,1,0,河南省,0.0,2020-02-05
开封,17,1,0,河南省,0.0,2020-02-05
焦作,15,1,0,河南省,0.0,2020-02-05
鹤壁,10,0,0,河南省,0.0,2020-02-05
三门峡,7,0,0,河南省,0.0,2020-02-05
濮阳,4,0,0,河南省,0.0,2020-02-05
济源,2,0,0,河南省,0.0,2020-02-05
河南省,675,27,2,河南省,2.0,2020-02-04
信阳,112,6,0,河南省,0.0,2020-02-04
南阳,99,2,2,河南省,2.0,2020-02-04
郑州,85,13,0,河南省,0.0,2020-02-04
驻马店,72,0,0,河南省,0.0,2020-02-04
商丘,60,0,0,河南省,0.0,2020-02-04
周口,52,1,0,河南省,0.0,2020-02-04
新乡,33,0,0,河南省,0.0,2020-02-04
安阳,33,1,0,河南省,0.0,2020-02-04
平顶山,28,0,0,河南省,0.0,2020-02-04
漯河,23,0,0,河南省,0.0,2020-02-04
许昌,19,0,0,河南省,0.0,2020-02-04
洛阳,12,1,0,河南省,0.0,2020-02-04
开封,12,1,0,河南省,0.0,2020-02-04
焦作,12,0,0,河南省,0.0,2020-02-04
鹤壁,10,0,0,河南省,0.0,2020-02-04
三门峡,7,0,0,河南省,0.0,2020-02-04
濮阳,4,0,0,河南省,0.0,2020-02-04
济源,2,0,0,河南省,0.0,2020-02-04
河南省,566,16,2,河南省,0.0,2020-02-03
信阳,99,6,0,河南省,0.0,2020-02-03
南阳,84,1,2,河南省,0.0,2020-02-03
郑州,72,6,0,河南省,0.0,2020-02-03
驻马店,58,0,0,河南省,0.0,2020-02-03
商丘,50,0,0,河南省,0.0,2020-02-03
周口,47,1,0,河南省,0.0,2020-02-03
安阳,29,0,0,河南省,0.0,2020-02-03
新乡,27,0,0,河南省,0.0,2020-02-03
漯河,20,0,0,河南省,0.0,2020-02-03
平顶山,19,0,0,河南省,0.0,2020-02-03
许昌,15,0,0,河南省,0.0,2020-02-03
开封,11,0,0,河南省,0.0,2020-02-03
鹤壁,8,0,0,河南省,0.0,2020-02-03
焦作,8,0,0,河南省,0.0,2020-02-03
洛阳,7,0,0,河南省,0.0,2020-02-03
三门峡,7,0,0,河南省,0.0,2020-02-03
濮阳,3,0,0,河南省,0.0,2020-02-03
济源,2,0,0,河南省,0.0,2020-02-03
南阳（含邓州）,84,1,2,河南省,0.0,2020-02-03
商丘（含永城）,50,0,0,河南省,0.0,2020-02-03
安阳（含滑县）,29,0,0,河南省,0.0,2020-02-03
新乡（含长垣）,27,0,0,河南省,0.0,2020-02-03
邓州,14,0,0,河南省,0.0,2020-02-03
永城,8,0,0,河南省,0.0,2020-02-03
长垣,2,0,0,河南省,0.0,2020-02-03
滑县,1,0,0,河南省,0.0,2020-02-03
河南省,493,10,2,河南省,0.0,2020-02-02
信阳,88,4,0,河南省,0.0,2020-02-02
郑州,65,2,0,河南省,0.0,2020-02-02
南阳,62,1,2,河南省,0.0,2020-02-02
驻马店,46,0,0,河南省,0.0,2020-02-02
周口,40,1,0,河南省,0.0,2020-02-02
商丘,36,0,0,河南省,0.0,2020-02-02
安阳,24,0,0,河南省,0.0,2020-02-02
新乡,21,0,0,河南省,0.0,2020-02-02
漯河,16,0,0,河南省,0.0,2020-02-02
平顶山,14,0,0,河南省,0.0,2020-02-02
邓州,14,0,0,河南省,0.0,2020-02-02
许昌,13,0,0,河南省,0.0,2020-02-02
开封,11,0,0,河南省,0.0,2020-02-02
鹤壁,8,0,0,河南省,0.0,2020-02-02
永城,8,0,0,河南省,0.0,2020-02-02
洛阳,7,0,0,河南省,0.0,2020-02-02
三门峡,7,0,0,河南省,0.0,2020-02-02
焦作,7,0,0,河南省,0.0,2020-02-02
濮阳,3,0,0,河南省,0.0,2020-02-02
长垣,2,0,0,河南省,0.0,2020-02-02
滑县,1,0,0,河南省,0.0,2020-02-02
未知地区,0,2,0,河南省,0.0,2020-02-02
河南省,422,3,2,河南省,0.0,2020-02-01
信阳,70,0,0,河南省,0.0,2020-02-01
南阳,66,0,2,河南省,0.0,2020-02-01
郑州,56,1,0,河南省,0.0,2020-02-01
驻马店,40,0,0,河南省,0.0,2020-02-01
周口,38,1,0,河南省,0.0,2020-02-01
商丘,29,0,0,河南省,0.0,2020-02-01
安阳,24,0,0,河南省,0.0,2020-02-01
新乡,21,0,0,河南省,0.0,2020-02-01
漯河,14,0,0,河南省,0.0,2020-02-01
许昌,12,0,0,河南省,0.0,2020-02-01
平顶山,11,0,0,河南省,0.0,2020-02-01
开封,8,0,0,河南省,0.0,2020-02-01
三门峡,7,0,0,河南省,0.0,2020-02-01
永城,7,0,0,河南省,0.0,2020-02-01
鹤壁,6,0,0,河南省,0.0,2020-02-01
洛阳,5,0,0,河南省,0.0,2020-02-01
濮阳,3,0,0,河南省,0.0,2020-02-01
焦作,2,0,0,河南省,0.0,2020-02-01
长垣,2,0,0,河南省,0.0,2020-02-01
滑县,1,0,0,河南省,0.0,2020-02-01
长垣县,2,0,0,河南省,0.0,2020-02-01
安阳市,24,0,0,河南省,0.0,2020-02-01
漯河市,14,0,0,河南省,0.0,2020-02-01
河南省,352,3,2,河南省,0.0,2020-01-31
南阳,61,0,2,河南省,0.0,2020-01-31
郑州,50,1,0,河南省,0.0,2020-01-31
信阳,49,0,0,河南省,0.0,2020-01-31
周口,36,1,0,河南省,0.0,2020-01-31
驻马店,30,0,0,河南省,0.0,2020-01-31
商丘,27,0,0,河南省,0.0,2020-01-31
安阳,20,0,0,河南省,0.0,2020-01-31
新乡,15,0,0,河南省,0.0,2020-01-31
漯河,13,0,0,河南省,0.0,2020-01-31
平顶山,10,0,0,河南省,0.0,2020-01-31
许昌,8,0,0,河南省,0.0,2020-01-31
三门峡,6,0,0,河南省,0.0,2020-01-31
开封,6,0,0,河南省,0.0,2020-01-31
鹤壁,6,0,0,河南省,0.0,2020-01-31
永城,4,0,0,河南省,0.0,2020-01-31
洛阳,3,0,0,河南省,0.0,2020-01-31
濮阳,3,0,0,河南省,0.0,2020-01-31
焦作,2,0,0,河南省,0.0,2020-01-31
长垣,2,0,0,河南省,0.0,2020-01-31
滑县,1,0,0,河南省,0.0,2020-01-31
长垣县,2,0,0,河南省,0.0,2020-01-31
河南省,278,2,2,河南省,0.0,2020-01-30
南阳,51,0,2,河南省,0.0,2020-01-30
郑州,46,0,0,河南省,0.0,2020-01-30
信阳,42,0,0,河南省,0.0,2020-01-30
周口,25,0,0,河南省,0.0,2020-01-30
驻马店,25,0,0,河南省,0.0,2020-01-30
商丘,18,0,0,河南省,0.0,2020-01-30
安阳市,16,0,0,河南省,0.0,2020-01-30
新乡,11,0,0,河南省,0.0,2020-01-30
漯河市,11,0,0,河南省,0.0,2020-01-30
平顶山,8,0,0,河南省,0.0,2020-01-30
鹤壁,6,0,0,河南省,0.0,2020-01-30
三门峡,5,0,0,河南省,0.0,2020-01-30
开封,4,0,0,河南省,0.0,2020-01-30
许昌,3,0,0,河南省,0.0,2020-01-30
洛阳,2,0,0,河南省,0.0,2020-01-30
焦作,2,0,0,河南省,0.0,2020-01-30
濮阳,1,0,0,河南省,0.0,2020-01-30
滑县,1,0,0,河南省,0.0,2020-01-30
长垣县,1,0,0,河南省,0.0,2020-01-30
河南省,206,1,2,河南省,0.0,2020-01-29
郑州,40,0,0,河南省,0.0,2020-01-29
信阳,32,0,0,河南省,0.0,2020-01-29
南阳,31,0,1,河南省,0.0,2020-01-29
周口,19,0,0,河南省,0.0,2020-01-29
驻马店,16,0,0,河南省,0.0,2020-01-29
安阳市,14,0,0,河南省,0.0,2020-01-29
商丘,14,0,0,河南省,0.0,2020-01-29
漯河市,9,0,0,河南省,0.0,2020-01-29
新乡,7,0,0,河南省,0.0,2020-01-29
平顶山,5,0,0,河南省,0.0,2020-01-29
鹤壁,5,0,0,河南省,0.0,2020-01-29
三门峡,4,0,0,河南省,0.0,2020-01-29
开封,3,0,0,河南省,0.0,2020-01-29
洛阳,2,0,0,河南省,0.0,2020-01-29
许昌,2,0,0,河南省,0.0,2020-01-29
焦作,2,0,0,河南省,0.0,2020-01-29
濮阳,1,0,0,河南省,0.0,2020-01-29
未知地区,0,1,1,河南省,0.0,2020-01-29
河南省,168,0,1,河南省,0.0,2020-01-28
郑州,37,0,0,河南省,0.0,2020-01-28
信阳,29,0,0,河南省,0.0,2020-01-28
南阳,26,0,1,河南省,0.0,2020-01-28
周口,15,0,0,河南省,0.0,2020-01-28
安阳,11,0,0,河南省,0.0,2020-01-28
驻马店,10,0,0,河南省,0.0,2020-01-28
漯河,9,0,0,河南省,0.0,2020-01-28
商丘,7,0,0,河南省,0.0,2020-01-28
新乡,6,0,0,河南省,0.0,2020-01-28
平顶山,5,0,0,河南省,0.0,2020-01-28
三门峡,3,0,0,河南省,0.0,2020-01-28
洛阳,2,0,0,河南省,0.0,2020-01-28
开封,2,0,0,河南省,0.0,2020-01-28
鹤壁,2,0,0,河南省,0.0,2020-01-28
许昌,2,0,0,河南省,0.0,2020-01-28
焦作,2,0,0,河南省,0.0,2020-01-28
安阳市,11,0,0,河南省,0.0,2020-01-28
漯河市,9,0,0,河南省,0.0,2020-01-28
河南省,128,0,1,河南省,0.0,2020-01-27
郑州,29,0,0,河南省,0.0,2020-01-27
信阳,23,0,0,河南省,0.0,2020-01-27
南阳,19,0,1,河南省,0.0,2020-01-27
周口,11,0,0,河南省,0.0,2020-01-27
驻马店,9,0,0,河南省,0.0,2020-01-27
安阳市,7,0,0,河南省,0.0,2020-01-27
漯河,6,0,0,河南省,0.0,2020-01-27
商丘,6,0,0,河南省,0.0,2020-01-27
平顶山,5,0,0,河南省,0.0,2020-01-27
新乡,4,0,0,河南省,0.0,2020-01-27
三门峡,3,0,0,河南省,0.0,2020-01-27
洛阳,2,0,0,河南省,0.0,2020-01-27
鹤壁市,2,0,0,河南省,0.0,2020-01-27
开封,1,0,0,河南省,0.0,2020-01-27
许昌,1,0,0,河南省,0.0,2020-01-27
鹤壁,2,0,0,河南省,0.0,2020-01-27
漯河市,3,0,0,河南省,0.0,2020-01-27
河南省,83,0,1,河南省,0.0,2020-01-26
信阳,22,0,0,河南省,0.0,2020-01-26
郑州,20,0,0,河南省,0.0,2020-01-26
南阳,15,0,1,河南省,0.0,2020-01-26
驻马店,7,0,0,河南省,0.0,2020-01-26
周口,5,0,0,河南省,0.0,2020-01-26
新乡,3,0,0,河南省,0.0,2020-01-26
安阳市,3,0,0,河南省,0.0,2020-01-26
漯河市,3,0,0,河南省,0.0,2020-01-26
三门峡,2,0,0,河南省,0.0,2020-01-26
平顶山,2,0,0,河南省,0.0,2020-01-26
洛阳,1,0,0,河南省,0.0,2020-01-26
固始县,1,0,0,河南省,0.0,2020-01-26
巩义,2,0,0,河南省,0.0,2020-01-26
